Wikidata_QID,English_Label,Num_Languages,Total_Views_All_Langs,Languages,Top5_Languages_Detail
Q191514,Cerbera odollam,1,889,to,to:#3(889)
Q222634,Cleft lip and cleft palate,1,886,co,co:#16(886)
Q192423,Nicotinamide,1,878,tyv,tyv:#36(878)
Q21173843,Tumor necrosis factor,1,876,ext,ext:#32(876)
Q844770,Cotton wool,1,869,ce,ce:#27(869)
Q126888,Artificial heart,1,865,hyw,hyw:#49(865)
Q16483,Graves' disease,1,862,gpe,gpe:#20(862)
Q23749262,Penile injury,1,859,zu,zu:#46(859)
Q2723068,Hypochondrium,1,858,arc,arc:#34(858)
Q76509,Karl Jaspers,1,857,pms,pms:#44(857)
Q105046325,Hutton Ayikwei Addy,1,851,gpe,gpe:#21(851)
Q77409,Oswald Schmiedeberg,1,850,fiu-vro,fiu-vro:#45(850)
Q3964845,Slow-wave sleep,1,841,cu,cu:#8(841)
Q13181748,Tilganga Institute of Ophthalmology,1,837,mai,mai:#39(837)
Q6085295,Preputioplasty,1,824,zu,zu:#47(824)
Q100256343,Daniel Ngamije,1,814,rw,rw:#46(814)
Q107674451,COVID-19 lab leak theory,1,812,pdc,pdc:#9(812)
Q808132,Barefoot,1,808,pdc,pdc:#10(808)
Q7075149,Obligate nasal breathing,1,807,xh,xh:#34(807)
Q89404,Jacob L. Moreno,1,801,lad,lad:#7(801)
Q612681,Anuria,1,798,lg,lg:#35(798)
Q193566,Incubation period,1,791,awa,awa:#16(791)
Q1290616,Epidemic typhus,1,787,csb,csb:#30(787)
Q64497848,Gbenga Ogedegbe,1,783,pcm,pcm:#9(783)
Q1350326,Frostbite,1,782,ik,ik:#4(782)
Q2360849,Strongyloidiasis,1,779,rn,rn:#20(779)
Q624758,Psychopathology,1,772,kbp,kbp:#36(772)
Q14859627,Vasodilation,1,772,co,co:#17(772)
Q311187,Francesco Redi,1,769,mwl,mwl:#21(769)
Q692573,Cold turkey,1,765,vls,vls:#21(765)
Q412158,Pregnenolone,1,763,nds-nl,nds-nl:#29(763)
Q821711,Plague of Justinian,1,758,mai,mai:#41(758)
Q1385195,Extracorporeal membrane oxygenation,1,758,tcy,tcy:#32(758)
Q22080012,"University of Medical Sciences, Ondo",1,758,gpe,gpe:#24(758)
Q935129,Postpartum depression,1,757,tcy,tcy:#33(757)
Q215574,Mario Capecchi,1,755,vec,vec:#43(755)
Q84055514,COVID-19 pandemic in India,1,749,mai,mai:#43(749)
Q574942,Hypertonia,1,749,mt,mt:#26(749)
Q180442,World Medical Association,1,748,rw,rw:#48(748)
Q223911,Sarcoma,1,747,szy,szy:#22(747)
Q1067560,Vital signs,1,745,chr,chr:#20(745)
Q273318,Syringe,1,743,csb,csb:#32(743)
Q273219,António Egas Moniz,1,742,mwl,mwl:#22(742)
Q852186,Mushroom poisoning,1,742,csb,csb:#33(742)
Q164790,Albert Sabin,1,738,mwl,mwl:#23(738)
Q753904,Rheumatic fever,1,734,om,om:#43(734)
Q916280,Restless legs syndrome,1,732,lg,lg:#37(732)
Q1647794,Breast cyst,1,713,mai,mai:#44(713)
Q1988216,Oxygen therapy,1,712,lij,lij:#38(712)
Q137106,Howard Florey,1,711,se,se:#34(711)
Q577902,Magen David Adom,1,706,lad,lad:#8(706)
Q506616,Drowning,1,703,ext,ext:#34(703)
Q767485,Respiratory failure,1,703,lij,lij:#39(703)
Q93128,William Harvey,1,702,ce,ce:#31(702)
Q3776837,Chordee,1,701,zu,zu:#49(701)
Q207877,Phosphine,1,700,xh,xh:#35(700)
Q182672,Zoonosis,1,695,kcg,kcg:#13(695)
Q1501844,Semen analysis,1,691,ext,ext:#35(691)
Q666011,Psychedelia,1,685,ary,ary:#44(685)
Q38579,Cynophobia,1,674,vep,vep:#32(674)
Q1146379,Comedo,1,668,csb,csb:#36(668)
Q68854,Snakebite,1,665,lg,lg:#40(665)
Q646347,Indoor tanning,1,663,zea,zea:#10(663)
Q2874649,Awa Marie Coll-Seck,1,661,wo,wo:#21(661)
Q87866152,COVID-19 lockdowns,1,659,ug,ug:#37(659)
Q1784782,Venereology,1,657,tyv,tyv:#39(657)
Q931309,Medical imaging,1,657,ks,ks:#22(657)
Q662185,Choanal atresia,1,656,xh,xh:#36(656)
Q18975243,Coronavirus diseases,1,655,kcg,kcg:#14(655)
Q249978,Eva Klein,1,653,myv,myv:#18(653)
Q83873577,COVID-19 pandemic in the United States,1,652,ug,ug:#38(652)
Q152121,Eurotransplant,1,650,ksh,ksh:#17(650)
Q125676207,"Federal University of Health Sciences, Azare",1,644,dag,dag:#41(644)
Q7461716,Wilhelmus Zakaria Johannes,1,644,ban,ban:#26(644)
Q729735,Chronic myelogenous leukemia,1,642,mwl,mwl:#24(642)
Q463557,Rand Paul,1,640,bi,bi:#8(640)
Q410358,Salbutamol,1,637,ary,ary:#45(637)
Q97154233,CoronaVac,1,636,lo,lo:#27(636)
Q525512,Pathogen transmission,1,636,dag,dag:#45(636)
Q5428384,Face shield,1,633,dag,dag:#46(633)
Q713874,John Forbes Royle,1,631,ilo,ilo:#49(631)
Q2458539,Skin infection,1,631,lg,lg:#41(631)
Q468414,Angiography,1,629,ks,ks:#24(629)
Q152289,Hemispatial neglect,1,625,ksh,ksh:#18(625)
Q1132870,Tourniquet,1,622,chr,chr:#22(622)
Q213151,Kwashiorkor,1,619,lij,lij:#42(619)
Q216866,Conjoined twins,1,619,csb,csb:#38(619)
Q690838,Vasectomy,1,615,ary,ary:#47(615)
Q5977995,Xinjiang Medical University,1,613,ug,ug:#39(613)
Q92307203,Case fatality rate,1,608,dag,dag:#50(608)
Q622427,Ptosis (eyelid),1,607,ext,ext:#37(607)
Q15138772,Lochia,1,603,arc,arc:#35(603)
Q10916362,Dizziness,1,603,tw,tw:#34(603)
Q623031,Liver cancer,1,599,tw,tw:#35(599)
Q88460663,COVID-19 pandemic in Myanmar,1,599,shn,shn:#8(599)
Q297776,Dioscorides,1,595,mwl,mwl:#25(595)
Q202013,Nosebleed,1,591,szy,szy:#27(591)
Q941910,WHO classification of tumours of the central nervous system,1,587,anp,anp:#23(587)
Q232336,Sabina Spielrein,1,586,myv,myv:#22(586)
Q503968,Sphygmomanometer,1,585,pms,pms:#48(585)
Q7239891,Pregnancy from rape,1,584,mai,mai:#47(584)
Q2510520,Splinter,1,579,nds-nl,nds-nl:#31(579)
Q422225,Actinic keratosis,1,576,lij,lij:#43(576)
Q6719390,MV Chauncy Maples,1,575,ny,ny:#35(575)
Q5467518,Forced circumcision,1,574,ig,ig:#47(574)
Q155768,Joseph Lister,1,570,szy,szy:#29(570)
Q18702358,Womey massacre,1,569,gpe,gpe:#26(569)
Q763244,Blood bank,1,569,gom,gom:#20(569)
Q188638,Mood disorder,1,566,kcg,kcg:#20(566)
Q1066061,Diverticulitis,1,564,gpe,gpe:#27(564)
Q1547639,Patellar reflex,1,564,se,se:#39(564)
Q827390,Gastrectomy,1,563,kw,kw:#28(563)
Q2137327,Menstrual disorder,1,558,tw,tw:#40(558)
Q859247,Lazaretto,1,555,co,co:#20(555)
Q1406569,Leper colony,1,555,os,os:#25(555)
Q28578,Appetite,1,546,ext,ext:#38(546)
Q16035842,Hearing loss,1,538,mwl,mwl:#26(538)
Q2197000,Exhalation,1,533,ay,ay:#39(533)
Q1364965,Obstetrical forceps,1,530,chr,chr:#23(530)
Q1458711,Harm reduction,1,528,ug,ug:#42(528)
Q196788,Cervical intraepithelial neoplasia,1,522,szy,szy:#33(522)
Q4198174,Izhevsk State Medical Academy,1,522,udm,udm:#6(522)
Q6623793,List of human disease case fatality rates,1,519,se,se:#41(519)
Q7089955,Omdurman Islamic University,1,510,gpe,gpe:#29(510)
Q120424,Balsam of Peru,1,509,csb,csb:#42(509)
Q282142,Glioblastoma,1,506,gpe,gpe:#30(506)
Q557429,Acute (medicine),1,506,kcg,kcg:#22(506)
Q50410669,Disease X,1,503,kcg,kcg:#23(503)
Q104853646,Bayelsa Medical University,1,502,gpe,gpe:#32(502)
Q514110,Grunya Sukhareva,1,499,myv,myv:#26(499)
Q1898104,Myeloproliferative neoplasm,1,497,szl,szl:#36(497)
Q1707504,Gutter oil,1,496,ami,ami:#9(496)
Q85173778,COVID-19 misinformation,1,492,ug,ug:#46(492)
Q696265,Mosquito net,1,492,rn,rn:#22(492)
Q730937,Trichinella spiralis,1,487,csb,csb:#43(487)
Q520127,Periodontal disease,1,486,trv,trv:#9(486)
Q17231052,N95 respirator,1,483,co,co:#21(483)
Q274095,Rigor mortis,1,480,chr,chr:#24(480)
Q411478,Fluconazole,1,479,nso,nso:#15(479)
Q737510,Pulmonary aspiration,1,475,ay,ay:#40(475)
Q424049,Loratadine,1,475,mwl,mwl:#27(475)
Q506319,Generic drug,1,475,bpy,bpy:#9(475)
Q28209496,Remdesivir,1,472,ug,ug:#47(472)
Q1996053,Chronic pancreatitis,1,460,szy,szy:#35(460)
Q559926,Maurice Bucaille,1,459,av,av:#22(459)
Q1163564,Screening (medicine),1,455,se,se:#43(455)
Q2300099,Gastrointestinal disease,1,455,tw,tw:#46(455)
Q659001,Whitlow,1,453,csb,csb:#46(453)
Q193216,Trachoma,1,449,awa,awa:#26(449)
Q3875054,Neuro-oncology,1,444,mt,mt:#30(444)
Q1135338,Bell's palsy,1,444,ug,ug:#49(444)
Q948232,Coal tar,1,444,skr,skr:#7(444)
Q3306168,C. Everett Koop,1,443,ace,ace:#14(443)
Q87775025,Moderna COVID-19 vaccine,1,438,lo,lo:#30(438)
Q266332,Compulsive behavior,1,438,nap,nap:#19(438)
Q4517638,Calomel,1,437,csb,csb:#47(437)
Q33244,Trypanosoma brucei,1,436,roa-tara,roa-tara:#3(436)
Q28406142,Lagos State University College of Medicine,1,433,gpe,gpe:#36(433)
Q214209,Peter Medawar,1,433,gom,gom:#23(433)
Q1424434,Réseau Sentinelles,1,432,co,co:#22(432)
Q120666157,Diagnosis of autism,1,431,gpe,gpe:#37(431)
Q492762,Recall bias,1,431,pfl,pfl:#5(431)
Q2141001,Chilblains,1,424,kcg,kcg:#25(424)
Q1550742,Genu varum,1,422,nds-nl,nds-nl:#32(422)
Q862034,Rockefeller Foundation,1,422,gom,gom:#24(422)
Q948318,Polycythemia vera,1,420,szl,szl:#38(420)
Q1414967,Radiocontrast agent,1,420,ks,ks:#35(420)
Q1818307,Lentigo,1,414,vls,vls:#23(414)
Q535364,Angelman syndrome,1,414,gpe,gpe:#40(414)
Q606216,Ageusia,1,413,mwl,mwl:#29(413)
Q2306782,Hypochromic anemia,1,413,csb,csb:#48(413)
Q6425732,Kofo Abayomi,1,413,kcg,kcg:#26(413)
Q909741,Temperature measurement,1,410,gom,gom:#25(410)
Q736776,Tennis elbow,1,406,se,se:#45(406)
Q42616004,Autoimmune disease in women,1,404,mad,mad:#12(404)
Q103598,Luc Montagnier,1,404,vo,vo:#13(404)
Q46006,Boswellia,1,403,gv,gv:#28(403)
Q7117196,Pundalik Gaitonde,1,399,gom,gom:#26(399)
Q834280,Bupropion,1,397,ks,ks:#37(397)
Q3420507,Ray Farquharson,1,396,tn,tn:#11(396)
Q87976629,COVID-19 pandemic in Zambia,1,396,ny,ny:#36(396)
Q2200381,Neurogenic shock,1,394,csb,csb:#49(394)
Q87746177,COVID-19 pandemic in Hawaii,1,392,haw,haw:#10(392)
Q3648090,Libyan International Medical University,1,391,gpe,gpe:#41(391)
Q1192036,Microsleep,1,390,mhr,mhr:#14(390)
Q59268468,P. S. Ramani,1,388,gom,gom:#27(388)
Q380295,Barhebraeus,1,386,arc,arc:#36(386)
Q514030,Mbarara University,1,386,gpe,gpe:#42(386)
Q1024492,Computed tomography angiography,1,381,ks,ks:#43(381)
Q10400561,Actinomucor elegans,1,374,szl,szl:#39(374)
Q2329068,African traditional medicine,1,374,nso,nso:#16(374)
Q568378,Emaciation,1,371,szy,szy:#42(371)
Q9206884,Medical diagnosis,1,368,gpe,gpe:#44(368)
Q1805666,Blood lancet,1,368,ce,ce:#46(368)
Q205835,Snoring,1,363,myv,myv:#29(363)
Q193045,Tetracycline,1,362,guw,guw:#13(362)
Q3115198,Wolfiporia extensa,1,361,szl,szl:#41(361)
Q2671076,Information-theoretic death,1,360,mwl,mwl:#30(360)
Q30254007,Jos University Teaching Hospital,1,360,gpe,gpe:#46(360)
Q1811189,Obstructed labour,1,359,mad,mad:#14(359)
Q131924,Cryptococcus neoformans,1,357,szl,szl:#42(357)
Q6849688,Contrast agent,1,356,ks,ks:#49(356)
Q620462,Thanatology,1,352,mwl,mwl:#31(352)
Q945238,Peripheral neuropathy,1,352,gpe,gpe:#47(352)
Q741964,Search and rescue,1,349,iu,iu:#16(349)
Q94857,Peganum harmala,1,347,hsb,hsb:#19(347)
Q2140711,Dancing mania,1,345,nds-nl,nds-nl:#33(345)
Q7277881,"RTS,S",1,343,ny,ny:#37(343)
Q1774898,Clinic,1,342,nia,nia:#20(342)
Q107302308,Wellbeing services counties,1,341,smn,smn:#12(341)
Q210427,Cerebral palsy,1,338,ce,ce:#47(338)
Q95042269,Oxford–AstraZeneca COVID-19 vaccine,1,337,gag,gag:#1(337)
Q637883,Endoscopic retrograde cholangiopancreatography,1,336,mwl,mwl:#32(336)
Q920542,Samuel George Morton,1,333,gpe,gpe:#49(333)
Q815819,Atrial fibrillation,1,327,inh,inh:#27(327)
Q4794092,Ogino Ginko,1,325,nqo,nqo:#11(325)
Q160821,Vibrio cholerae,1,323,av,av:#24(323)
Q3513591,Birthmark,1,321,gor,gor:#13(321)
Q2704244,Alternaria alternata,1,319,szl,szl:#43(319)
Q2909116,Limp,1,316,ff,ff:#11(316)
Q62584211,Simon Onwu,1,315,pcm,pcm:#14(315)
Q211514,Frederik van Eeden,1,313,vo,vo:#15(313)
Q18683756,Abdulmumini Hassan Rafindadi,1,313,igl,igl:#1(313)
Q76560,Antidepressant,1,310,pap,pap:#37(310)
Q5205754,DNA digital data storage,1,309,pcd,pcd:#13(309)
Q89164046,COVID-19 pandemic in Botswana,1,304,tn,tn:#12(304)
Q194168,Antidote,1,300,kcg,kcg:#28(300)
Q411417,Cefalexin,1,300,guw,guw:#15(300)
Q6741353,Malaria vaccine,1,299,ny,ny:#38(299)
Q216997,Menstrual cup,1,298,smn,smn:#13(298)
Q754424,Apnea,1,297,ik,ik:#9(297)
Q208562,Marfan syndrome,1,295,lij,lij:#48(295)
Q558070,Pelvic inflammatory disease,1,295,mad,mad:#23(295)
Q5300189,Doubt Is Their Product,1,295,pfl,pfl:#6(295)
Q76495,Constantine Hering,1,291,ie,ie:#18(291)
Q816459,Ben Carson,1,286,pcm,pcm:#15(286)
Q3218739,Laure-Marie Kawanda,1,280,kg,kg:#3(280)
Q7287916,Ralph Northam,1,274,kw,kw:#41(274)
Q18749082,Harriet Mayanja-Kizza,1,266,lg,lg:#48(266)
Q2261128,Gabriele d'Annunzio University,1,265,ace,ace:#15(265)
Q7863610,U937 (cell line),1,264,ext,ext:#41(264)
Q693908,Arnica,1,263,lld,lld:#10(263)
Q2069249,Stachybotrys chartarum,1,262,szl,szl:#44(262)
Q1025306,Ernst Muldashev,1,262,mhr,mhr:#18(262)
Q57248493,Irene Condachi,1,261,mt,mt:#34(261)
Q478389,Kyphosis,1,261,myv,myv:#33(261)
Q78479,Julius Wagner-Jauregg,1,255,mt,mt:#35(255)
Q75901226,Oladipo Ogunlesi,1,254,ff,ff:#14(254)
Q1129007,Angioedema,1,254,ff,ff:#15(254)
Q1364270,Hypertrophic cardiomyopathy,1,254,inh,inh:#28(254)
Q1671046,Whole-body vibration,1,251,mwl,mwl:#34(251)
Q2351083,Metabolic disorder,1,249,kcg,kcg:#30(249)
Q1549382,Asymptomatic carrier,1,248,ami,ami:#11(248)
Q5567335,Glaydah Namukasa,1,247,lg,lg:#49(247)
Q6451172,Morgue,1,247,kcg,kcg:#31(247)
Q1790295,Suction,1,243,gan,gan:#35(243)
Q228036,Caesarean section,1,242,mad,mad:#26(242)
Q1137072,Hindbrain,1,242,inh,inh:#29(242)
Q98733574,Monica Musenero,1,241,lg,lg:#50(241)
Q673068,Rega (air rescue),1,240,frp,frp:#18(240)
Q4926898,Blissful ignorance effect,1,239,pfl,pfl:#7(239)
Q134478,Pneumocystis jirovecii,1,237,szl,szl:#45(237)
Q2268776,Lying (position),1,234,guc,guc:#5(234)
Q153678,2008 Zimbabwean cholera outbreak,1,233,ksh,ksh:#19(233)
Q2244564,Honoria Acosta-Sison,1,232,tyv,tyv:#44(232)
Q4746476,Aminu Safana,1,231,guw,guw:#17(231)
Q4153921,Dagestan State Medical University,1,230,ce,ce:#50(230)
Q150630,Camillo Golgi,1,230,skr,skr:#16(230)
Q179894,Pantothenic acid,1,228,lo,lo:#47(228)
Q1476188,Resusci Anne,1,226,lij,lij:#50(226)
Q3064664,DSM-5,1,226,ban,ban:#43(226)
Q271759,Porphyria,1,226,kw,kw:#44(226)
Q492514,Menarche,1,224,mad,mad:#29(224)
Q268828,Crutch,1,223,szy,szy:#49(223)
Q660910,Neurophysiology,1,223,anp,anp:#38(223)
Q1033379,Medical cannabis,1,223,mi,mi:#5(223)
Q1001150,Fibrillation,1,222,inh,inh:#30(222)
Q7218,Toxicology,1,222,nqo,nqo:#13(222)
Q1362721,Tuberous sclerosis,1,220,dz,dz:#4(220)
Q764068,Agaricus subrufescens,1,217,szl,szl:#46(217)
Q899868,Intrauterine device,1,217,mad,mad:#32(217)
Q1444064,Walker (mobility),1,215,ff,ff:#19(215)
Q944142,Suicidal ideation,1,215,nso,nso:#19(215)
Q3301793,Hydrocele testis,1,213,din,din:#44(213)
Q1411725,Crawling (human),1,213,kcg,kcg:#32(213)
Q6797306,Mayinga N'Seka,1,212,kg,kg:#4(212)
Q5446479,Fibrothorax,1,211,kaa,kaa:#25(211)
Q518978,World Tuberculosis Day,1,210,ab,ab:#5(210)
Q6301957,Jibril Aminu,1,208,guw,guw:#19(208)
Q28664564,Asiyat Tutaeva,1,207,inh,inh:#32(207)
Q12271808,Anastasia Golovina,1,206,mt,mt:#39(206)
Q2339132,Postpartum psychosis,1,206,mad,mad:#37(206)
Q970203,Milk allergy,1,204,nup,nup:#2(204)
Q3243069,Red meat,1,204,zgh,zgh:#9(204)
Q374418,Glottis,1,203,av,av:#27(203)
Q4903638,Bicipital tenosynovitis,1,201,jbo,jbo:#22(201)
Q1858291,Hot flash,1,200,bbc,bbc:#5(200)
Q143138,Candida tropicalis,1,192,szl,szl:#47(192)
Q923164,Expressive aphasia,1,192,gv,gv:#29(192)
Q768888,Miliaria,1,191,gan,gan:#37(191)
Q5691285,Healthcare in Malawi,1,189,tum,tum:#7(189)
Q4120645,Flu season,1,188,blk,blk:#31(188)
Q474458,Erotic electrostimulation,1,186,kaa,kaa:#27(186)
Q1188366,World Health Assembly,1,186,kus,kus:#4(186)
Q11812511,Minister for Health (Ghana),1,186,dga,dga:#2(186)
Q7209783,Polio in Pakistan,1,185,tn,tn:#15(185)
Q881855,Molar pregnancy,1,185,mad,mad:#41(185)
Q469723,Nadezhda Suslova,1,182,tyv,tyv:#45(182)
Q898906,Iatrochemistry,1,182,blk,blk:#32(182)
Q4519653,Self-care,1,182,ann,ann:#5(182)
Q22530,Auguste Forel,1,181,ie,ie:#24(181)
Q143790,Alien hand syndrome,1,181,pag,pag:#4(181)
Q376680,Traumatology,1,181,tly,tly:#10(181)
Q900189,HPV vaccine,1,180,mad,mad:#45(180)
Q16728304,John Cunningham (physician),1,177,ff,ff:#22(177)
Q3508797,Obstructive lung disease,1,176,se,se:#49(176)
Q1068134,Morning sickness,1,176,mad,mad:#46(176)
Q12509074,Dr. Cipto Mangunkusumo Hospital,1,175,bew,bew:#25(175)
Q24897084,Roseline Konya,1,171,knc,knc:#17(171)
Q5157010,Comprehensive metabolic panel,1,170,jbo,jbo:#23(170)
Q920134,French paradox,1,170,nrm,nrm:#18(170)
Q26703675,Masuma Anwar,1,169,skr,skr:#18(169)
Q43402454,Borna Nyaoke-Anoke,1,168,tn,tn:#16(168)
Q64853017,Fardosa Ahmed,1,166,tn,tn:#17(166)
Q177254,Farsightedness,1,166,bew,bew:#26(166)
Q5251660,Defocus aberration,1,165,kcg,kcg:#34(165)
Q1318451,Transfusion medicine,1,165,krc,krc:#5(165)
Q27777764,Nadine Caron,1,164,atj,atj:#5(164)
Q83598,Hermann Joseph Muller,1,158,tn,tn:#18(158)
Q25658398,Fatima Aziz,1,158,nup,nup:#3(158)
Q311343,Malassezia furfur,1,157,szl,szl:#48(157)
Q3292925,Maria Manaseina,1,155,tyv,tyv:#47(155)
Q1788046,Traditional healers of Southern Africa,1,153,ts,ts:#25(153)
Q2263705,Paul Farmer,1,152,vo,vo:#17(152)
Q506253,Dendritic cell,1,152,smn,smn:#15(152)
Q214403,Brine,1,152,kge,kge:#7(152)
Q6900886,Monkeypox virus,1,148,tn,tn:#19(148)
Q121740665,Tunji Alausa,1,148,ff,ff:#25(148)
Q58305043,Dorothy Pantin,1,145,gv,gv:#32(145)
Q118112188,Jonathan Jacob Meijer,1,143,nia,nia:#26(143)
Q7577590,Spinnbarkeit,1,141,ff,ff:#26(141)
Q19568850,Abortion in Botswana,1,140,tn,tn:#20(140)
Q60694497,Gao Changqing,1,137,vo,vo:#20(137)
Q474547,Tiberius Cornelis Winkler,1,137,vo,vo:#21(137)
Q365909,Thomas Bartholin,1,136,gv,gv:#33(136)
Q349843,Allied health professionals,1,136,kw,kw:#47(136)
Q3746560,Phlegm,1,136,bew,bew:#37(136)
Q3249647,Slave breeding in the United States,1,133,tn,tn:#21(133)
Q144068,Candida parapsilosis,1,132,szl,szl:#49(132)
Q18399739,Samarkand State Medical University,1,129,kaa,kaa:#31(129)
Q13439429,Biomedical sciences,1,128,bew,bew:#41(128)
Q22279468,Cecilia Omaile Ojabo,1,127,ff,ff:#27(127)
Q12833763,Klas August Linderfelt,1,126,vo,vo:#22(126)
Q58588,Johann Friedrich Blumenbach,1,126,knc,knc:#19(126)
Q17626836,Bongani Mayosi,1,124,xh,xh:#41(124)
Q622527,Self-harm,1,124,pap,pap:#47(124)
Q274615,Kuru (disease),1,124,ki,ki:#12(124)
Q174936,Glycogen,1,124,fj,fj:#21(124)
Q180007,Syncope (medicine),1,124,bdr,bdr:#6(124)
Q701216,Pharmacotherapy,1,123,kaa,kaa:#32(123)
Q8031191,Women's health,1,122,ts,ts:#28(122)
Q85760711,"Federal Medical Centre, Bida",1,122,ff,ff:#28(122)
Q797668,Babesiosis,1,121,kaa,kaa:#33(121)
Q5442904,Feminization (biology),1,120,kaa,kaa:#34(120)
Q2473198,Bibian Mentel,1,120,vo,vo:#23(120)
Q918396,National Health Service,1,120,syl,syl:#4(120)
Q2901773,Bidhan Chandra Roy,1,119,dty,dty:#29(119)
Q3570660,Xavier Dor,1,119,vo,vo:#24(119)
Q23010232,Japan Agency for Medical Research and Development,1,119,ff,ff:#29(119)
Q26923140,Emil J. Freireich,1,118,vo,vo:#25(118)
Q3296177,Mary Esther Harding,1,118,avk,avk:#2(118)
Q1172159,Pimple,1,117,ki,ki:#13(117)
Q85005219,Lin Zhengbin,1,117,vo,vo:#26(117)
Q20737451,Elizabeth Abimbola Awoliyi,1,117,ff,ff:#30(117)
Q112859346,2022–2023 mpox outbreak in South Africa,1,115,tn,tn:#22(115)
Q567576,Anomic aphasia,1,115,gv,gv:#35(115)
Q23882823,Barbara Sampson,1,115,ff,ff:#31(115)
Q507878,James Learmonth Gowans,1,114,vo,vo:#27(114)
Q108167288,Tetiana Ostashchenko,1,112,mt,mt:#40(112)
Q635495,Sleep-talking,1,111,ki,ki:#14(111)
Q317196,Rheum,1,110,ki,ki:#15(110)
Q97478873,Gladys Ejomi,1,109,tn,tn:#23(109)
Q423888,Apitoxin,1,109,os,os:#38(109)
Q1476366,Judith Esser-Mittag,1,109,vo,vo:#28(109)
Q149791,Cryptococcus gattii,1,108,szl,szl:#50(108)
Q85245727,Liang Wudong,1,108,vo,vo:#29(108)
Q8009341,William Frankland (allergist),1,108,vo,vo:#30(108)
Q423075,Cetirizine,1,108,blk,blk:#34(108)
Q48699962,Harvey White (surgeon),1,107,ff,ff:#33(107)
Q7412097,Samuel Manuwa,1,106,ff,ff:#34(106)
Q55634823,Ada Sue Hinshaw,1,106,ff,ff:#35(106)
Q23988363,Anne Ceridwen Rees,1,105,tn,tn:#24(105)
Q1470152,Coronal plane,1,105,pap,pap:#50(105)
Q6786626,Maternal health,1,105,dty,dty:#30(105)
Q110974,James Black (pharmacologist),1,105,vo,vo:#31(105)
Q3048515,Farquhar Buzzard,1,105,ff,ff:#36(105)
Q66360952,Brain natriuretic peptide 32,1,104,kaa,kaa:#35(104)
Q17386071,Huw Thomas (physician),1,103,ff,ff:#37(103)
Q110463569,Arnold Aberman,1,103,guw,guw:#21(103)
Q76432,Rudolf Virchow,1,102,ie,ie:#25(102)
Q91252955,Manjeet Singh Riyat,1,102,vo,vo:#32(102)
Q92404,Alexandra Kluge,1,102,vo,vo:#33(102)
Q16948472,Mammaglobin,1,101,bbc,bbc:#6(101)
Q4706601,Alan Farthing,1,100,ff,ff:#39(100)
Q17109134,Lagos University Teaching Hospital,1,100,ff,ff:#40(100)
Q77405,Marianne Koch,1,99,vo,vo:#34(99)
Q18674317,Peter Freyer,1,99,ff,ff:#41(99)
Q114564137,Mary E. Brunkow,1,99,smn,smn:#17(99)
Q88719792,John F. Murray,1,97,vo,vo:#35(97)
Q15995740,James Sherren,1,97,ff,ff:#42(97)
Q5901709,"Horace Evans, 1st Baron Evans",1,96,ff,ff:#43(96)
Q85853582,Jean Garrabé,1,95,vo,vo:#36(95)
Q1666254,Intermittent fasting,1,94,xh,xh:#43(94)
Q110966333,Wilmer Ophthalmological Institute,1,94,ff,ff:#44(94)
Q107677600,Richard Cruise,1,94,ff,ff:#45(94)
Q29642280,Tom Arie,1,92,vo,vo:#37(92)
Q246070,Cystadenoma,1,92,ff,ff:#46(92)
Q4088082,Blennorrhea,1,91,ff,ff:#47(91)
Q924146,Rodenticide,1,91,mdf,mdf:#20(91)
Q29642603,Peter Dunn (paediatrician),1,90,vo,vo:#38(90)
Q105605,Jules A. Hoffmann,1,90,vo,vo:#39(90)
Q11334968,Blue boy trial,1,90,ff,ff:#49(90)
Q61161331,Stephen Schwartz (pathologist),1,89,vo,vo:#40(89)
Q5381909,Eosinophiluria,1,89,ff,ff:#50(89)
Q18347605,West African Ebola virus epidemic timeline,1,88,jbo,jbo:#24(88)
Q6246522,John Mallard,1,86,vo,vo:#41(86)
Q15825712,Leslie Iversen,1,86,vo,vo:#42(86)
Q1536343,Reproductive rights,1,84,skr,skr:#21(84)
Q42478807,Đuro Macut,1,83,ie,ie:#26(83)
Q2057588,Patrick Forrest,1,83,vo,vo:#43(83)
Q618211,Optometry,1,83,skr,skr:#23(83)
Q424200,Snake venom,1,83,kge,kge:#10(83)
Q84737258,Hong Ling (geneticist),1,82,vo,vo:#44(82)
Q4793379,Valerie Beral,1,82,vo,vo:#45(82)
Q8068279,Zebra (medicine),1,82,pfl,pfl:#8(82)
Q75847,Harald zur Hausen,1,81,iba,iba:#16(81)
Q335003,Michael DeBakey,1,79,tly,tly:#13(79)
Q838960,Stretcher,1,79,tly,tly:#14(79)
Q653971,Indigestion,1,78,ki,ki:#16(78)
Q305641,Abasia,1,77,kaa,kaa:#40(77)
Q29642269,Mary Anderson (gynaecologist),1,77,vo,vo:#47(77)
Q11984849,Self-hatred,1,77,syl,syl:#9(77)
Q4452982,Tashkent Medical Academy,1,76,kaa,kaa:#42(76)
Q2055563,Harrison Allen,1,75,knc,knc:#24(75)
Q114418346,William Anderson Soga,1,74,xh,xh:#44(74)
Q5903802,Gender-affirming hormone therapy,1,74,tok,tok:#1(74)
Q19668852,Asma Lamrabet,1,73,skr,skr:#25(73)
